transaction_id,sale_date,product_name,category,region,quantity,unit_price,discount_pct,tax_pct,total_amount,payment_method
1317,2024-11-10,Tablet H,Electronics,Germany,8,55516,5,12,472552.19,NetBanking
1318,2024-03-13,Monitor E,Accessories,India,2,46240,15,12,88040.96,NetBanking
1319,2024-04-02,Camera G,Electronics,Germany,6,25061,5,12,159989.42,UPI
1320,2024-11-08,Mouse F,Electronics,Germany,5,14915,5,5,74388.56,Card
1321,2024-03-04,Smartphone A,Electronics,Germany,2,28325,5,5,56508.38,NetBanking
1322,2024-11-24,Laptop B,Electronics,Australia,1,17015,15,5,15185.89,NetBanking
1323,2024-12-03,Camera G,Electronics,UK,6,52504,0,12,352826.88,NetBanking
1324,2024-11-08,Laptop B,Gadgets,Germany,8,15405,0,12,138028.8,Cash
1325,2024-11-14,Smartphone A,Accessories,UK,3,34506,10,5,97824.51,Cash
1326,2024-05-01,Headphones C,Gadgets,USA,6,42163,15,5,225782.86,NetBanking
1327,2024-06-20,Mouse F,Gadgets,Germany,2,31029,10,12,62554.46,Cash
1328,2024-02-04,Smartphone A,Accessories,USA,9,9814,15,5,78830.95,UPI
1329,2024-04-28,Camera G,Gadgets,Canada,9,1919,15,18,17322.81,UPI
1330,2024-08-15,Tablet H,Gadgets,India,1,46842,10,5,44265.69,Cash
1331,2024-03-16,Keyboard D,Electronics,India,7,24935,0,18,205963.1,Cash
1332,2024-08-22,Keyboard D,Gadgets,UK,6,55151,15,5,295333.6,Card
1333,2024-06-07,Headphones C,Electronics,Germany,9,637,0,18,6764.94,Cash
1334,2024-12-06,Camera G,Accessories,UK,7,7049,5,18,55313.5,Card
1335,2024-08-06,Keyboard D,Electronics,USA,9,47343,15,18,427365.26,NetBanking
1336,2024-01-30,Laptop B,Gadgets,Germany,3,2562,15,12,7317.07,NetBanking
1337,2024-01-05,Smartphone A,Accessories,Germany,2,59573,15,18,119503.44,Cash
1338,2024-12-19,Mouse F,Electronics,UK,7,1997,0,5,14677.95,Cash
1339,2024-01-22,Camera G,Gadgets,UK,5,59726,10,12,301019.04,UPI
1340,2024-03-10,Camera G,Accessories,India,5,3114,0,18,18372.6,Cash
1341,2024-06-13,Tablet H,Accessories,Australia,9,24414,15,5,196105.46,NetBanking
1342,2024-08-31,Mouse F,Gadgets,Canada,4,23986,15,5,85630.02,Cash
1343,2024-10-23,Monitor E,Accessories,Germany,5,7250,0,12,40600.0,NetBanking
1344,2024-10-15,Tablet H,Accessories,USA,1,48545,10,18,51554.79,NetBanking
1345,2024-09-26,Camera G,Gadgets,UK,6,49322,5,12,314871.65,NetBanking
1346,2024-03-24,Keyboard D,Gadgets,Canada,1,34062,15,12,32427.02,Cash
1347,2024-01-09,Headphones C,Accessories,Canada,5,9880,10,5,46683.0,UPI
1348,2024-06-13,Smartphone A,Electronics,India,6,53400,0,12,358848.0,Cash
1349,2024-08-21,Mouse F,Gadgets,Canada,7,53985,10,12,380918.16,NetBanking
1350,2024-11-22,Smartphone A,Accessories,UK,5,47429,10,12,239042.16,Card
1351,2024-01-28,Smartphone A,Accessories,India,9,20787,5,5,186615.29,NetBanking
1352,2024-01-22,Keyboard D,Electronics,Canada,5,23277,10,5,109983.83,UPI
1353,2024-09-12,Smartphone A,Electronics,India,7,32861,5,18,257860.27,NetBanking
1354,2024-03-10,Camera G,Accessories,Australia,3,19812,5,5,59287.41,NetBanking
1355,2024-10-16,Tablet H,Gadgets,India,5,11159,0,12,62490.4,Card
1356,2024-11-26,Smartphone A,Accessories,UK,3,9365,5,12,29893.08,Card
1357,2024-10-14,Headphones C,Gadgets,Australia,10,8378,0,18,98860.4,UPI
1358,2024-10-18,Monitor E,Gadgets,Canada,7,20911,5,5,146011.06,Card
1359,2024-10-15,Tablet H,Gadgets,Canada,10,53562,5,5,534280.95,NetBanking
1360,2024-07-16,Camera G,Accessories,UK,10,48944,10,12,493355.52,Card
1361,2024-04-06,Headphones C,Accessories,Canada,1,27193,15,18,27274.58,NetBanking
1362,2024-12-17,Smartphone A,Electronics,USA,6,10330,10,5,58571.1,UPI
1363,2024-10-17,Tablet H,Electronics,Germany,10,43226,5,12,459924.64,UPI
1364,2024-11-05,Tablet H,Accessories,Canada,9,40649,10,18,388523.14,NetBanking
1365,2024-02-15,Monitor E,Accessories,Australia,1,14003,0,5,14703.15,Cash
1366,2024-02-26,Mouse F,Electronics,Germany,10,34689,5,12,369090.96,UPI
1367,2024-06-23,Headphones C,Electronics,USA,2,24470,5,18,54861.74,Card
1368,2024-05-27,Tablet H,Electronics,USA,5,45684,10,12,230247.36,NetBanking
1369,2024-06-26,Headphones C,Electronics,USA,8,47121,0,5,395816.4,Card
1370,2024-01-22,Headphones C,Accessories,India,5,32356,0,5,169869.0,NetBanking
1371,2024-01-20,Headphones C,Gadgets,Germany,8,14108,10,5,106656.48,NetBanking
1372,2024-11-10,Laptop B,Gadgets,USA,8,2065,15,5,14744.1,UPI
1373,2024-03-23,Laptop B,Electronics,USA,8,32812,0,12,293995.52,NetBanking
1374,2024-07-05,Headphones C,Electronics,Canada,10,57117,5,12,607724.88,Cash
1375,2024-05-23,Monitor E,Gadgets,India,7,10207,10,12,72020.59,Cash
1376,2024-04-09,Headphones C,Accessories,Canada,7,32653,10,18,242742.4,NetBanking
1377,2024-07-31,Camera G,Gadgets,Canada,8,13627,10,5,103020.12,NetBanking
1378,2024-09-24,Camera G,Electronics,Germany,1,20121,5,12,21408.74,UPI
1379,2024-04-22,Tablet H,Electronics,India,9,49215,10,5,418573.58,Card
1380,2024-11-06,Tablet H,Gadgets,UK,9,21398,0,5,202211.1,NetBanking
1381,2024-06-23,Mouse F,Accessories,Australia,5,36266,0,18,213969.4,NetBanking
1382,2024-08-28,Keyboard D,Gadgets,USA,7,27628,5,12,205773.34,NetBanking
1383,2024-10-12,Headphones C,Accessories,Canada,4,55456,5,12,236020.74,Cash
1384,2024-10-14,Laptop B,Electronics,Canada,4,15253,10,5,57656.34,Card
1385,2024-09-15,Camera G,Accessories,USA,4,46796,10,5,176888.88,Cash
1386,2024-06-26,Mouse F,Electronics,India,8,37155,0,12,332908.8,Card
1387,2024-11-02,Tablet H,Electronics,UK,4,27374,0,5,114970.8,UPI
1388,2024-03-31,Smartphone A,Electronics,Canada,9,18312,5,18,184749.77,NetBanking
1389,2024-11-25,Camera G,Electronics,Canada,6,55574,5,12,354784.42,Cash
1390,2024-12-04,Headphones C,Accessories,UK,2,6709,5,5,13384.45,UPI
1391,2024-11-26,Tablet H,Gadgets,Australia,4,24972,15,5,89150.04,Card
1392,2024-04-08,Camera G,Gadgets,Canada,2,56309,15,18,112955.85,Card
1393,2024-12-24,Headphones C,Accessories,Germany,8,25261,10,18,214617.46,Cash
1394,2024-06-03,Laptop B,Gadgets,Australia,3,18802,10,18,59903.17,Card
1395,2024-04-29,Camera G,Electronics,India,4,21336,15,12,81247.49,UPI
1396,2024-03-28,Keyboard D,Accessories,Canada,7,22353,10,12,157722.77,UPI
1397,2024-08-07,Mouse F,Electronics,UK,6,31525,10,12,190663.2,NetBanking
1398,2024-07-25,Headphones C,Gadgets,India,6,2570,15,12,14679.84,Card
1399,2024-08-08,Keyboard D,Accessories,Canada,5,28874,0,5,151588.5,NetBanking
1400,2024-01-30,Tablet H,Gadgets,Australia,10,55404,0,12,620524.8,Card
1401,2024-04-24,Camera G,Gadgets,UK,1,56796,15,5,50690.43,NetBanking
1402,2024-08-25,Mouse F,Electronics,Australia,2,12561,0,18,29643.96,UPI
1403,2024-08-09,Camera G,Gadgets,USA,2,5268,10,12,10620.29,Card
1404,2024-01-23,Monitor E,Accessories,UK,4,26648,15,12,101475.58,Cash
1405,2024-02-22,Keyboard D,Electronics,Canada,10,52930,0,18,624574.0,NetBanking
1406,2024-02-28,Keyboard D,Accessories,USA,4,4555,10,5,17217.9,NetBanking
1407,2024-09-27,Tablet H,Electronics,USA,10,58659,10,5,554327.55,UPI
1408,2024-04-07,Laptop B,Gadgets,Germany,9,43657,5,12,418059.43,NetBanking
1409,2024-02-28,Smartphone A,Accessories,India,8,58733,5,12,499935.3,Card
1410,2024-09-05,Laptop B,Gadgets,UK,9,34498,0,5,326006.1,Cash
1411,2024-10-21,Headphones C,Accessories,Canada,5,57694,5,18,323374.87,Cash
1412,2024-11-30,Headphones C,Accessories,USA,2,43357,0,18,102322.52,Card
1413,2024-05-08,Smartphone A,Accessories,Australia,3,7084,0,12,23802.24,UPI
1414,2024-01-06,Tablet H,Gadgets,Canada,9,38502,5,5,345651.71,NetBanking
1415,2024-01-09,Mouse F,Electronics,Australia,10,53077,15,12,505293.04,Cash
1416,2024-10-15,Laptop B,Electronics,UK,5,57027,10,12,287416.08,Card
1417,2024-07-25,Headphones C,Gadgets,UK,4,25653,0,12,114925.44,UPI
1418,2024-07-01,Smartphone A,Electronics,Canada,6,27193,10,18,173273.8,Cash
1419,2024-03-03,Camera G,Accessories,USA,6,53874,10,5,305465.58,UPI
1420,2024-02-21,Laptop B,Electronics,Germany,1,30537,0,5,32063.85,UPI
1421,2024-09-10,Tablet H,Gadgets,USA,3,7015,5,5,20992.39,Card
1422,2024-07-08,Camera G,Accessories,Australia,4,32733,15,18,131324.8,NetBanking
1423,2024-07-06,Monitor E,Accessories,Canada,1,987,0,18,1164.66,Cash
1424,2024-07-26,Smartphone A,Electronics,Germany,6,38049,5,18,255917.57,Cash
1425,2024-08-08,Keyboard D,Accessories,Canada,2,34854,5,12,74169.31,Card
1426,2024-07-15,Camera G,Electronics,Germany,10,46435,15,5,414432.38,NetBanking
1427,2024-08-09,Camera G,Gadgets,Australia,5,57861,15,5,258204.71,Card
1428,2024-06-03,Mouse F,Electronics,Germany,4,12617,15,5,45042.69,UPI
1429,2024-03-07,Laptop B,Accessories,Australia,1,22640,5,5,22583.4,Card
1430,2024-03-08,Keyboard D,Accessories,Australia,10,30773,10,12,310191.84,Cash
1431,2024-09-14,Keyboard D,Accessories,USA,9,21532,15,18,194369.36,NetBanking
1432,2024-06-28,Keyboard D,Electronics,USA,3,3798,0,12,12761.28,Cash
1433,2024-07-22,Tablet H,Gadgets,India,7,59791,15,5,373544.27,Cash
1434,2024-08-16,Camera G,Electronics,Australia,5,54009,5,12,287327.88,NetBanking
1435,2024-02-17,Tablet H,Gadgets,USA,2,8189,5,18,18359.74,NetBanking
1436,2024-04-28,Laptop B,Accessories,India,8,17644,0,5,148209.6,Cash
1437,2024-09-21,Monitor E,Gadgets,India,10,43376,10,5,409903.2,Cash
1438,2024-04-04,Tablet H,Gadgets,USA,10,40807,0,18,481522.6,Card
1439,2024-08-04,Camera G,Gadgets,Germany,9,9031,0,12,91032.48,NetBanking
1440,2024-05-17,Monitor E,Accessories,Germany,8,53735,15,18,431169.64,NetBanking
1441,2024-09-16,Tablet H,Accessories,USA,8,26186,15,18,210116.46,UPI
1442,2024-09-26,Headphones C,Electronics,USA,1,42013,15,18,42139.04,UPI
1443,2024-06-27,Tablet H,Accessories,Australia,3,30919,0,12,103887.84,Cash
1444,2024-04-22,Tablet H,Electronics,India,10,49019,5,5,488964.53,Card
1445,2024-02-23,Laptop B,Accessories,Canada,7,45709,10,18,339800.71,UPI
1446,2024-12-22,Keyboard D,Gadgets,Germany,7,32863,0,12,257645.92,NetBanking
1447,2024-06-25,Headphones C,Accessories,USA,8,39672,15,5,283258.08,Cash
1448,2024-06-28,Tablet H,Electronics,Canada,7,50633,10,5,334937.3,Cash
1449,2024-08-21,Tablet H,Gadgets,Canada,5,10504,15,5,46874.1,Card
1450,2024-07-16,Keyboard D,Electronics,Canada,10,13543,10,12,136513.44,UPI
1451,2024-04-06,Headphones C,Gadgets,UK,8,54760,5,18,491087.68,NetBanking
1452,2024-11-19,Mouse F,Accessories,USA,9,50034,15,12,428691.31,Cash
1453,2024-09-22,Smartphone A,Gadgets,India,3,56950,15,5,152483.62,Cash
1454,2024-04-01,Headphones C,Gadgets,Canada,2,29883,15,5,53341.15,Cash
1455,2024-01-14,Smartphone A,Gadgets,Australia,2,33219,5,5,66271.9,Card
1456,2024-03-09,Camera G,Gadgets,UK,1,43834,5,18,49137.91,NetBanking
1457,2024-11-18,Tablet H,Accessories,UK,6,45986,0,12,309025.92,UPI
1458,2024-07-15,Camera G,Electronics,Canada,8,41898,10,12,337865.47,Cash
1459,2024-01-05,Keyboard D,Accessories,Germany,8,2414,15,5,17235.96,NetBanking
1460,2024-03-07,Keyboard D,Electronics,UK,10,32396,0,12,362835.2,NetBanking
1461,2024-08-11,Headphones C,Accessories,Germany,8,17103,0,18,161452.32,Cash
1462,2024-03-23,Smartphone A,Gadgets,UK,10,54284,10,5,512983.8,UPI
1463,2024-07-26,Tablet H,Accessories,Australia,5,13222,10,5,62473.95,NetBanking
1464,2024-10-26,Tablet H,Gadgets,UK,8,21619,10,18,183675.02,UPI
1465,2024-01-27,Camera G,Accessories,UK,7,2252,15,5,14069.37,Card
1466,2024-03-15,Tablet H,Electronics,USA,4,38969,10,12,157123.01,NetBanking
1467,2024-12-07,Monitor E,Gadgets,India,6,34044,15,5,182305.62,Cash
1468,2024-12-29,Keyboard D,Electronics,India,10,1937,5,12,20609.68,Cash
1469,2024-09-06,Mouse F,Accessories,India,8,42223,10,5,319205.88,Card
1470,2024-12-13,Monitor E,Electronics,UK,1,3868,10,5,3655.26,UPI
1471,2024-02-06,Mouse F,Accessories,Canada,9,42803,15,5,343815.1,Card
1472,2024-04-21,Keyboard D,Gadgets,India,9,22779,0,18,241912.98,Cash
1473,2024-07-28,Tablet H,Accessories,Germany,6,19531,0,18,138279.48,Card
1474,2024-05-22,Mouse F,Electronics,Australia,2,29687,5,12,63173.94,NetBanking
1475,2024-09-16,Headphones C,Accessories,UK,4,43704,15,5,156023.28,NetBanking
1476,2024-09-08,Smartphone A,Accessories,UK,5,21820,10,18,115864.2,Card
1477,2024-12-24,Monitor E,Electronics,UK,10,50959,5,18,571250.39,Card
1478,2024-02-21,Mouse F,Gadgets,UK,2,50973,5,12,108470.54,UPI
1479,2024-09-17,Keyboard D,Accessories,Canada,6,56180,0,12,377529.6,Cash
1480,2024-11-20,Keyboard D,Accessories,Germany,4,3061,0,5,12856.2,NetBanking
1481,2024-04-05,Monitor E,Gadgets,India,4,58376,15,5,208402.32,UPI
1482,2024-06-02,Tablet H,Gadgets,India,4,21426,0,18,101130.72,Cash
1483,2024-12-03,Laptop B,Gadgets,Canada,1,20168,10,5,19058.76,NetBanking
1484,2024-02-17,Headphones C,Gadgets,Australia,10,41597,10,18,441760.14,Card
1485,2024-04-30,Smartphone A,Accessories,USA,6,2555,10,18,16280.46,Cash
1486,2024-05-11,Monitor E,Gadgets,India,1,4295,10,5,4058.78,Card
1487,2024-07-26,Monitor E,Accessories,UK,2,57762,15,12,109978.85,UPI
1488,2024-12-30,Camera G,Electronics,India,8,7634,0,5,64125.6,UPI
1489,2024-07-08,Monitor E,Gadgets,India,7,35230,15,18,247349.83,Card
1490,2024-04-19,Monitor E,Accessories,Australia,5,12560,15,5,56049.0,NetBanking
1491,2024-09-07,Monitor E,Accessories,USA,1,4315,15,18,4327.94,Cash
1492,2024-05-11,Tablet H,Gadgets,India,9,45490,5,12,435612.24,UPI
1493,2024-06-16,Smartphone A,Electronics,UK,10,7710,10,18,81880.2,UPI
1494,2024-07-20,Mouse F,Gadgets,India,8,34679,5,12,295187.65,NetBanking
1495,2024-05-15,Mouse F,Accessories,Canada,5,41239,0,18,243310.1,Cash
1496,2024-02-09,Laptop B,Accessories,UK,10,16336,10,12,164666.88,Cash
1497,2024-05-13,Monitor E,Accessories,Canada,6,30325,0,5,191047.5,Cash
1498,2024-12-04,Keyboard D,Accessories,India,7,21552,5,12,160519.3,UPI
1499,2024-02-01,Tablet H,Accessories,UK,6,56199,0,18,397888.92,Cash
1500,2024-02-12,Headphones C,Gadgets,Australia,2,38016,5,5,75841.92,UPI
